                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      2.0099999999999998E+000      2.9999999999999999E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                      90                  2.0923944835476243E+002                  2.0099999999999998E+000                  1.0932632149301496E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      527                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0339121196520153E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0339121196520153E+001                  3.5790852058394216E+000                  4.7860208489633220E+002                  2.6799745861641719E+000                  1.7050757178558689E+000                  1.3309339751218761E+000                  2.1425648467242578E+001                  5.5222183383871739E+000                 -3.7614298130817998E+000                  9.8863827661805317E+000                  6.2221201329650788E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -2.0339121196520153E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.1483730865824559E-005                                        0                                        0 
                                      95                  2.7491991120663641E+002                  2.0099999999999998E+000                  1.1459224037132516E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      527                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0121675840057968E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0121675840057968E+001                  3.5806472198218926E+000                  4.5906306860602945E+002                  2.6618723553977741E+000                  1.6929005745077284E+000                  1.3552842618181571E+000                  2.2661270863546882E+001                  5.5337071671448159E+000                 -3.7273452707926045E+000                  9.9319685130131745E+000                  6.2220320239229310E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -2.0121675840057968E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.3655979259192953E-005                                        0                                        0 
                                     100                  3.4921355210634079E+002                  2.0099999999999998E+000                  1.1883812710318271E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      526                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9894528238475669E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9894528238475669E+001                  3.5822431060848552E+000                  4.3917954353744034E+002                  2.6426421029909610E+000                  1.6800936757783971E+000                  1.3808980592768196E+000                  2.4037984969154262E+001                  5.5457980160474269E+000                 -3.6914452713818440E+000                  9.9799707541616449E+000                  6.2218038488202176E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.9894528238475669E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.6205943149529118E-005                                        0                                        0 
                                     105                  4.3002154562483332E+002                  2.0099999999999998E+000                  1.2173250520793115E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      531                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9666909258757279E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9666909258757279E+001                  3.5838580667907656E+000                  4.1999797643478774E+002                  2.6232471979566561E+000                  1.6671663018494232E+000                  1.4067528071347675E+000                  2.5512487628993807E+001                  5.5580076332497050E+000                 -3.6551624977123258E+000                  1.0028475210533706E+001                  6.2215757964070884E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.9666909258757279E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.9466274841866011E-005                                        0                                        0 
                                     110                  5.1579000018261820E+002                  2.0099999999999998E+000                  1.2500488066497555E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      532                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9444222471304169E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9444222471304169E+001                  3.5854441736915530E+000                  4.0189355444100136E+002                  2.6041110410436068E+000                  1.6544260095913244E+000                  1.4322333916509653E+000                  2.7054118730440891E+001                  5.5700450428664938E+000                 -3.6193599328951263E+000                  1.0076326086319170E+001                  6.2214580572748979E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.9444222471304169E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3507651745682028E-005                                        0                                        0 
                                     115                  6.0925885582639319E+002                  2.0099999999999998E+000                  1.2856696698111947E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      532                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9220511896195070E+001                 -9.8999999999999986E+001                 -3.4919479497021818E+001                 -1.9220511896195070E+001                  3.5870168239382645E+000                  3.8425123301530522E+002                  2.5846152697720011E+000                  1.6415328234620981E+000                  1.4580197639094179E+000                  2.8709112287189992E+001                  5.5822316427660938E+000                 -3.5830803724617120E+000                  1.0124800665258356E+001                  6.2214465633050220E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.9220511896195070E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.8045911289978982E-005                                        0                                        0 
                                     120                  7.0961036391773712E+002                  2.0099999999999998E+000                  1.3159104950241423E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      535                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063436721788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063436721788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8999263889939854E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8999263889939854E+001                  3.5885818629590873E+000                  3.6743824247290138E+002                  2.5651843551016094E+000                  1.6286872880852563E+000                  1.4837108346631014E+000                  3.0458662918868477E+001                  5.5943785448320753E+000                 -3.5468944957291209E+000                  1.0173144540151807E+001                  6.2213867216474461E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.8999263889939854E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.3182507456564854E-005                                        0                                        0 
                                     125                  8.1531166732418831E+002                  2.0099999999999998E+000                  1.3255169001485356E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      534                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063214677183E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063214677183E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8784321854151461E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8784321854151461E+001                  3.5900713742482782E+000                  3.5156222217539641E+002                  2.5460022009232368E+000                  1.6161171884176890E+000                  1.5088510339982359E+000                  3.2273869158688171E+001                  5.6062713967818567E+000                 -3.5114429487164025E+000                  1.0220501096250093E+001                  6.2212529515797832E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.8784321854151461E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.8880882244983904E-005                                        0                                        0 
                                     130                  9.2313927057273122E+002                  2.0099999999999998E+000                  1.3449009766509727E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      539                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063658766393E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063658766393E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8581471660924464E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8581471660924464E+001                  3.5915185960858751E+000                  3.3720802004215926E+002                  2.5278978951894606E+000                  1.6041705918756066E+000                  1.5327442270824005E+000                  3.4099202900099641E+001                  5.6175799656947447E+000                 -3.4777155026472815E+000                  1.0265550920373254E+001                  6.2211124000879092E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.8581471660924464E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5210052596366054E-005                                        0                                        0 
                                     135                  1.0392792207398120E+003                  2.0099999999999998E+000                  1.3779789777643094E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      536                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063214677183E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063214677183E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8379068077230926E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8379068077230926E+001                  3.5929452030884210E+000                  3.2329762537534071E+002                  2.5096025147254641E+000                  1.5921696876385161E+000                  1.5567460355565816E+000                  3.6036784737884624E+001                  5.6289465113774417E+000                 -3.4437945934242267E+000                  1.0310850065370479E+001                  6.2209619734871902E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.8379068077230926E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.1860614453878745E-005                                        0                                        0 
                                     140                  1.1619815570059050E+003                  2.0099999999999998E+000                  1.3998826166217790E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      544                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063436721788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063436721788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8180858083883955E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8180858083883955E+001                  3.5943547627514767E+000                  3.1015522775386296E+002                  2.4915791057186905E+000                  1.5803388638090181E+000                  1.5804076832155776E+000                  3.8054645728858304E+001                  5.6401590573542153E+000                 -3.4103128053388279E+000                  1.0355552125765071E+001                  6.2208216657222337E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.8180858083883955E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.8870112445994071E-005                                        0                                        0 
                                     145                  1.2946558660493920E+003                  2.0099999999999998E+000                  1.4349386288877619E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      536                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063214677183E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063214677183E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7982227080153621E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7982227080153621E+001                  3.5957285349744201E+000                  2.9730691317335425E+002                  2.4732050078195811E+000                  1.5684042704135766E+000                  1.6042768700064609E+000                  4.0204704088747363E+001                  5.6514775782534841E+000                 -3.3765000259931282E+000                  1.0400693050499424E+001                  6.2206434182162151E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.7982227080153621E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.6122610329079334E-005                                        0                                        0 
                                     150                  1.4368602510216886E+003                  2.0099999999999998E+000                  1.4684024359708365E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      544                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063880810998E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063880810998E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7784912780175773E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7784912780175773E+001                  3.5971838211437985E+000                  2.8520219508871003E+002                  2.4551528637858775E+000                  1.5564676260579686E+000                  1.6281501587176765E+000                  4.2476640291346563E+001                  5.6628040825228414E+000                 -3.3426527055629185E+000                  1.0445879967472715E+001                  6.2203694438464208E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.7784912780175773E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3672092117587053E-005                                        0                                        0 
                                     155                  1.5900338647620733E+003                  2.0099999999999998E+000                  1.4977350641140568E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      540                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063658766393E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063658766393E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7587991510223379E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7587991510223379E+001                  3.5985781965157364E+000                  2.7336679593094829E+002                  2.4367457625372069E+000                  1.5444753246897576E+000                  1.6521347614540989E+000                  4.4888465710604351E+001                  5.6741928957726744E+000                 -3.3086086883215562E+000                  1.0491323108599286E+001                  6.2201274211641044E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.7587991510223379E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.1418708354610639E-005                                        0                                        0 
                                     160                  1.7511991937776211E+003                  2.0099999999999998E+000                  1.5139044761829514E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      548                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132063436721788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132063436721788E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7395954717293410E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7395954717293410E+001                  3.5999241888665492E+000                  2.6217213781156477E+002                  2.4185865354179494E+000                  1.5327037264285026E+000                  1.6756779579766086E+000                  4.7389045135058083E+001                  5.6853818309982964E+000                 -3.2751571087412814E+000                  1.0535973967684644E+001                  6.2201468659448689E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.7395954717293410E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9415677775396777E-005                                        0                                        0 
                                     165                  1.9254868628249208E+003                  2.0099999999999998E+000                  1.5571496438811554E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      546                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062992632578E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7203395816957613E+001                 -9.8999999999999986E+001                 -3.3113299523037931E+001                 -1.7203395816957613E+001                  3.6013306584205349E+000                  2.5144851500317404E+002                  2.4004490751216641E+000                  1.5208220571723898E+000                  1.6994412964888341E+000                  5.0054288965877362E+001                  5.6966835135995630E+000                 -3.2413625954291083E+000                  1.0581082041512282E+001                  6.2202806628978702E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.7203395816957613E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7588617614133730E-005                                        0                                        0 
                                     170                  2.1126243201616480E+003                  2.0099999999999998E+000                  1.5823578538211485E+000                  3.3601874507980675E+001                 -9.8999999999999986E+001                                      548                  2.0099999999999998E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  7.8132062770587973E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7011764745225264E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.7011764745225264E+001                  3.6026736274270150E+000                  2.4100022278231151E+002                  2.3820174440399464E+000                  1.5089203036185694E+000                  1.7232448035964749E+000                  5.2874321035122954E+001                  5.7080135995612222E+000                 -3.2074739368346874E+000                  1.0626309460869463E+001                  6.2201531717842917E-001                  8.5000478890566522E-001                  1.2998301937971806E+000                  6.9999999999999996E-001                  2.6997126656600784E-001                  5.1624159162180607E-003                  1.4040669913709962E-002                  5.1624159162180607E-003                  1.4040669913709961E-002                  1.4069999999999996E+000                  5.4264224579767595E-001                 -1.7011764745225264E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5924853397329795E-005                                        0                                        0 
