10.08495790941231,13.10159103312384,1.5,0.02,0.7,0.2,400,1016.9764916307117
10.13584992902993,13.1673759910502,1.5,0.02,0.7,0.2,401,1033.3421033507075
10.18694694037659,13.23342914468954,1.5,0.02,0.7,0.2,402,1049.9083249801895
10.23851406452697,13.30009294934309,1.5,0.02,0.7,0.2,403,1066.747018785581
10.29047209443362,13.36726567257916,1.5,0.02,0.7,0.2,404,1083.8476330805518
10.34297465020158,13.43514614273062,1.5,0.02,0.7,0.2,405,1101.2727591580513
10.39653468673829,13.50439342929519,1.5,0.02,0.7,0.2,406,1119.1010012425509
10.45082860073277,13.57460115190982,1.5,0.02,0.7,0.2,407,699.8759817575033
10.5058673783307,13.64578077726645,1.5,0.02,0.7,0.2,408,712.1634084295117
10.56183496166788,13.71816094484767,1.5,0.02,0.7,0.2,409,724.7364017542282
10.61809659828653,13.79092687696165,1.5,0.02,0.7,0.2,410,737.5037317865389
10.67440503992268,13.86375555454943,1.5,0.02,0.7,0.2,411,750.3753989031934
10.7314836023004,13.93759097422628,1.5,0.02,0.7,0.2,412,763.5808224510408
10.78910447338073,14.01213166669267,1.5,0.02,0.7,0.2,413,777.027852483259
10.84750454147105,14.08768041363837,1.5,0.02,0.7,0.2,414,790.7424860597944
10.90689972496086,14.1645308306717,1.5,0.02,0.7,0.2,415,804.8903417927504
10.96673831845722,14.24195525345081,1.5,0.02,0.7,0.2,416,819.2379247035112
11.02719536810273,14.32018364786314,1.5,0.02,0.7,0.2,417,833.8584580562117
11.08829994248489,14.39925454870473,1.5,0.02,0.7,0.2,418,848.7622110823888
11.14995592146564,14.47905152953874,1.5,0.02,0.7,0.2,419,863.9994940040435
11.21236374909122,14.55982220529252,1.5,0.02,0.7,0.2,420,879.5271299701126
11.27580197653196,14.6419336663929,1.5,0.02,0.7,0.2,421,895.4721412802581
11.34013713974419,14.72520692378965,1.5,0.02,0.7,0.2,422,911.7570976255588
11.40555252325495,14.80988659199629,1.5,0.02,0.7,0.2,423,928.4987641545788
11.47186720134176,14.89573404786539,1.5,0.02,0.7,0.2,424,947.1664291270599
11.53894040892255,14.98257336551443,1.5,0.02,0.7,0.2,425,964.6880406567988
11.60742934934346,15.07124602528785,1.5,0.02,0.7,0.2,426,982.7047968513771
