                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      1.3999999999999999E+000      2.7000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups 
                                     180                  5.3334284464509801E+003                  1.3999999999999999E+000                  1.9596399688947206E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      580                  1.3999993029592417E+000                  9.9999945071299534E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999945071299534E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6872177294068667E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6872177294068667E+001                  3.5369535321254086E+000                  6.6095683026413028E+001                  1.8201730949011834E+000                  1.3594383196524014E+000                  1.8651407497865606E+000                  7.3306207152992769E+001                  5.7093901219472514E+000                 -2.9113973879428441E+000                  1.0916789235623085E+001                  6.3007303037994877E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.6872177294068667E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.4924899473875205E-006                                        0                                        0 
                                     185                  5.8039319274889267E+003                  1.3999999999999999E+000                  1.9922009788404680E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      572                  1.3999993666853214E+000                  9.9999951679998711E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999951679998711E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6694145487736776E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6694145487736776E+001                  3.5382542867594080E+000                  6.3529699612576678E+001                  1.8029768018658960E+000                  1.3482386638667587E+000                  1.8875400613578457E+000                  7.7186271253426668E+001                  5.7200004087104714E+000                 -2.8796824191411550E+000                  1.0959124897219573E+001                  6.3006808464518516E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.6694145487736776E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.9989994829003379E-006                                        0                                        0 
                                     190                  6.3123058069419785E+003                  1.3999999999999999E+000                  2.0084845828000191E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      577                  1.3999994225616754E+000                  9.9999958288697910E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999958288697910E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6515034091264802E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6515034091264802E+001                  3.5396238836329150E+000                  6.1063501691502118E+001                  1.7857817053293585E+000                  1.3369019218514759E+000                  1.9102135453884113E+000                  8.1323028843104098E+001                  5.7307490030280492E+000                 -2.8475461316807031E+000                  1.1002018761853009E+001                  6.3005054290425910E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.6515034091264802E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.5469587323201476E-006                                        0                                        0 
                                     195                  6.8499127958278013E+003                  1.3999999999999999E+000                  2.0490624614164830E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      573                  1.3999994775364213E+000                  9.9999958288697899E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999958288697899E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6338753167587470E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6338753167587470E+001                  3.5409334200333067E+000                  5.8690742949110074E+001                  1.7685696071563850E+000                  1.3256767999642063E+000                  1.9326637891629503E+000                  8.5637462265298026E+001                  5.7414008619436476E+000                 -2.8156952804895865E+000                  1.1044532863310589E+001                  6.3002919081267483E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.6338753167587470E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1386217922658116E-006                                        0                                        0 
                                     200                  7.4165824506663012E+003                  1.3999999999999999E+000                  2.0669010172905096E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      579                  1.3999995227969373E+000                  9.9999964897397109E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999964897397109E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6165619940638333E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6165619940638333E+001                  3.5422564403156604E+000                  5.6451911256759658E+001                  1.7516786501442967E+000                  1.3145852808934537E+000                  1.9548468273044555E+000                  9.0125321569532659E+001                  5.7519340623737767E+000                 -2.7841913350664562E+000                  1.1086579002646953E+001                  6.3001196914495994E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.6165619940638333E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.7715506496145233E-006                                        0                                        0 
                                     205                  8.0609195489945205E+003                  1.3999999999999999E+000                  2.1373753440836012E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      583                  1.3999995676746679E+000                  9.9999964897397109E-001                  7.8130872785214536E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999964897397109E-001                  7.8130872785214536E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5982636064151793E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5982636064151793E+001                  3.5436559077162255E+000                  5.4161386941787853E+001                  1.7336897770480788E+000                  1.3027919095442151E+000                  1.9784335700029330E+000                  9.5155428655091001E+001                  5.7631448652039516E+000                 -2.7506526459003808E+000                  1.1131333889513717E+001                  6.3000785748298904E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.5982636064151793E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.4172832251062695E-006                                        0                                        0 
                                     210                  8.7688306634549081E+003                  1.3999999999999999E+000                  2.1672311570672806E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      583                  1.3999996069393614E+000                  9.9999970655539483E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999970655539483E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5796348412371039E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5796348412371039E+001                  3.5450603110098626E+000                  5.1896909786504182E+001                  1.7151414984529845E+000                  1.2907089636593934E+000                  2.0025994617725766E+000                  1.0060034307171442E+002                  5.7746411972499905E+000                 -2.7162601866477338E+000                  1.1177233762321302E+001                  6.3001300653027947E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.5796348412371039E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.0882702420569413E-006                                        0                                        0 
                                     215                  9.5326656030169361E+003                  1.3999999999999999E+000                  2.1988295519620720E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      584                  1.3999996455317940E+000                  9.9999973534610676E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999973534610676E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5610280926238236E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5610280926238236E+001                  3.5464463987188948E+000                  4.9703829875929813E+001                  1.6963898541236613E+000                  1.2785609660766684E+000                  2.0268954569380262E+000                  1.0638868892948696E+002                  5.7862080737532473E+000                 -2.6816467283345236E+000                  1.1223425337057545E+001                  6.3000482135739377E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.5610280926238236E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.7882480132949909E-006                                        0                                        0 
                                     220                  1.0342812320660525E+004                  1.3999999999999999E+000                  2.2211192258821639E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      583                  1.3999996825525147E+000                  9.9999976413681868E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999976413681868E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5427547725415970E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5427547725415970E+001                  3.5478285754080208E+000                  4.7632457142124942E+001                  1.6779029853692771E+000                  1.2665531783212232E+000                  2.0509110324489166E+000                  1.1243746162094467E+002                  5.7976507158515549E+000                 -2.6473948180556186E+000                  1.1269129910254772E+001                  6.2998850483957058E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.5427547725415970E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.5205567467515313E-006                                        0                                        0 
                                     225                  1.1206812058257305E+004                  1.3999999999999999E+000                  2.2538160839309085E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      589                  1.3999997099462200E+000                  9.9999976413681879E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999976413681879E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5247010000979852E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5247010000979852E+001                  3.5492030002477932E+000                  4.5658421638384866E+001                  1.6595208943292534E+000                  1.2546132831216663E+000                  2.0747908228480303E+000                  1.1879299253232840E+002                  5.8090376874040253E+000                 -2.6132986996849588E+000                  1.1314621257300226E+001                  6.2997589369777474E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.5247010000979852E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.2799368588241669E-006                                        0                                        0 
                                     230                  1.2154421239466545E+004                  1.3999999999999999E+000                  2.2903177791684959E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      588                  1.3999997388164351E+000                  9.9999979392134131E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999979392134131E-001                  7.8130872119080721E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5063772572995285E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5063772572995285E+001                  3.5505498364747727E+000                  4.3703320168163224E+001                  1.6405144318431610E+000                  1.2424163794246612E+000                  2.0991846302420405E+000                  1.2565640492671157E+002                  5.8206790791230372E+000                 -2.5784261172530365E+000                  1.1361140912415697E+001                  6.2996040407613818E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.5063772572995285E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0573053855542595E-006                                        0                                        0 
                                     235                  1.3167833931898171E+004                  1.3999999999999999E+000                  2.3188623237611008E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      591                  1.3999997627773735E+000                  9.9999982370586382E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999982370586382E-001                  7.8130872341125326E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4882537342480214E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4882537342480214E+001                  3.5518858074351449E+000                  4.1838169736997905E+001                  1.6215726775201080E+000                  1.2302735603423909E+000                  2.1234702684065812E+000                  1.3288325827668393E+002                  5.8322772581842477E+000                 -2.5436784166824062E+000                  1.1407498513140183E+001                  6.2993440191636774E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.4882537342480214E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.8572755672252633E-006                                        0                                        0 
                                     240                  1.4237578815710775E+004                  1.3999999999999999E+000                  2.3438065234008532E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      590                  1.3999997852260120E+000                  9.9999983859812502E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999983859812502E-001                  7.8130872563169931E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4705445660282226E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4705445660282226E+001                  3.5531843949709505E+000                  4.0075905060671118E+001                  1.6028833390964712E+000                  1.2183317160589613E+000                  2.1473539569734403E+000                  1.4039574862841030E+002                  5.8436925313651891E+000                 -2.5094721645935985E+000                  1.1453132139236375E+001                  6.2990490292910728E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.4705445660282226E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.6792474947467816E-006                                        0                                        0 
                                     245                  1.5399428483437214E+004                  1.3999999999999999E+000                  2.3797137848772900E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      589                  1.3999998069468369E+000                  9.9999985349038623E-001                  7.8130872785214536E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999985349038623E-001                  7.8130872785214536E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4527452040114312E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4527452040114312E+001                  3.5544762747341356E+000                  3.8360998442671487E+001                  1.5838899022655619E+000                  1.2062512381171364E+000                  2.1715149128570901E+000                  1.4842768464695968E+002                  5.8552494547533200E+000                 -2.4748297352798216E+000                  1.1499342099899355E+001                  6.2988099860509350E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.4527452040114312E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.5161877467755588E-006                                        0                                        0 
                                     250                  1.6645311961301959E+004                  1.3999999999999999E+000                  2.4021004504147876E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      597                  1.3999998256065569E+000                  9.9999985349038623E-001                  7.8130872785214536E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999985349038623E-001                  7.8130872785214536E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4350947253048917E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4350947253048917E+001                  3.5557742333887554E+000                  3.6725319207170870E+001                  1.5649655792563151E+000                  1.1941931593032733E+000                  2.1956310704848163E+000                  1.5690293607738769E+002                  5.8667928883374660E+000                 -2.4402181801057634E+000                  1.1545509719038588E+001                  6.2986086200857827E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.4350947253048917E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.3696757389938607E-006                                        0                                        0 
                                     255                  1.7954753558011445E+004                  1.3999999999999999E+000                  2.4266541215007216E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      596                  1.3999998399463018E+000                  9.9999988327490874E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999988327490874E-001                  7.8130873007259141E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4179144670135075E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4179144670135075E+001                  3.5570203439126664E+000                  3.5182234533757466E+001                  1.5463234193983559E+000                  1.1823798583264711E+000                  2.2192576724384208E+000                  1.6567526443326352E+002                  5.8781087954955273E+000                 -2.4062798485888450E+000                  1.1590777223777350E+001                  6.2984685539946295E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.4179144670135075E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.2393144458101257E-006                                        0                                        0 
                                     260                  1.9368365974791734E+004                  1.3999999999999999E+000                  2.4699986527897861E+000                  3.3444806486238420E+001                 -9.8999999999999986E+001                                      598                  1.3999998540498364E+000                  9.9999988327490874E-001                  7.8130873229303746E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999988327490874E-001                  7.8130873229303746E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4007388923938423E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.4007388923938423E+001                  3.5582381379908434E+000                  3.3684067879679027E+001                  1.5274245338673249E+000                  1.1704948274046023E+000                  2.2430277342821583E+000                  1.7499584383554313E+002                  5.8895025045953355E+000                 -2.3720948844247904E+000                  1.1636363406689302E+001                  6.2983052271238860E-001                  8.4150514363941831E-001                  1.3207447860009323E+000                  6.8300000000000005E-001                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.2636602922338912E-002                  4.6461743245962365E-003                  1.2636602922338914E-002                  9.5619999999999994E-001                  4.0595679342888541E-001                 -1.4007388923938423E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.1204956996405222E-006                                        0                                        0 
