                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2 
                                     600                                      711                  1.3999999999999999E+000                  2.7000000000000000E-002                  2.6524268624017858E+006                  3.9236187008179411E+004                  4.0957190673198143E+003                  1.4921798942002120E+000                  2.4294563948275187E+000                 -4.5080307632946246E+000                  6.8299999776748987E-001                  3.0864069020277261E-005                  2.8996913816348979E-001                  4.6461743245962278E-003                  1.3610140382294188E-003                  1.2636602922338902E-002                  2.8342709320918137E-003                  1.3999999999999999E+000                  0.0000000000000000E+000                  9.5619999971681890E-001                  4.3206854295795454E-005                  4.0595679342888580E-001                  6.5046440544347262E-003                  1.9054196535211732E-003                  1.7691244091274472E-002                  3.9679793049285372E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3999999970447112E+000                  2.4285973485698116E+000                  1.3999999952453794E+000                  2.4282034650955313E+000                  3.2043003442706206E+004                  1.2691276845936444E+007                  9.3822467749465351E+009                  1.5834637450442113E-005                  1.5834637450442110E-005                  1.4353345694730754E-082                  6.3359722112580698E-007                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                 eps_grav                log_abs_eps_grav_dm_div_L                      signed_log_eps_grav                               net_energy                         signed_log_power                                 velocity                                  entropy                              mixing_type                                   csound                                 v_div_cs                                      eta                                       mu                                       dm                                    logdq                                 dq_ratio                                        q                                    log_q                                   radius                                     rmid                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                       ye                              log_opacity                                  eps_nuc                          log_abs_eps_nuc                          d_lnepsnuc_dlnd                          d_lnepsnuc_dlnT                              non_nuc_neu                        mlt_mixing_length                          mlt_mixing_type                          gradT_sub_grada                            log_mlt_Gamma                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                               log_D_conv                               log_D_soft                               log_D_semi                                log_D_ovr                               log_D_thrm                            log_D_minimum                                    gradT                                    gradr                                     mass                                    logxq                                    logxm                                        x                                        y                                        z                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                    other 
                                       1                  3.6123460057980799E+000                 -6.7695197414468575E+000                  4.6351932134324754E+000                  3.8550910852117359E-001                  1.4921798942002120E+000                  1.0562402023089744E-003                 -1.5590816752135666E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7956530455934349E+001                                        0                  5.9776803275018116E+005                 -1.1294900284264923E-009                 -2.0000000045788070E+001                  1.3376847271439491E+000                  1.3924400000000320E+021                 -1.2301029995663971E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.4294563948275187E+000                  2.4294562310523897E+000                  4.0958685080911591E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  4.3171109822031838E+004                  9.9998355921540483E-001                  4.6351860732317531E+000                  2.6510406878664233E-001                  1.0000873019870168E-004                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  1.3207447860009323E+000                  8.4150514363941842E-001                 -9.9815499187795120E-001                  2.3761609829985582E-026                 -2.5624124139591689E+001                  2.3775918442714422E-026                  9.1488086267129538E-027                  0.0000000000000000E+000                  3.9058340110641688E+007                                        0                 -1.4008480468367182E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6119917397973629E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2501926410297051E-001                  1.2501926410297051E-001                  1.3999999999999999E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  6.8300000000000005E-001                  3.0861836510107854E-005                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.3610140382294099E-003                  1.2636602922338912E-002                  2.8342709320918146E-003                  5.5219377827435412E-003                  2.3761609829985585E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.6123856289102330E+000                 -6.7692446974280687E+000                  4.6355099491713609E+000                  3.8550904996763263E-001                  1.4921798942002118E+000                  1.0575865579529049E-003                 -1.5414172264294258E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7956194718103927E+001                                        0                  5.9781647022186895E+005                 -1.1294535649024693E-009                 -2.0000000045881357E+001                  1.3376782153875517E+000                  2.0886600000000544E+021                 -1.2124938736608287E+001                  6.6666666666666452E-001                  9.9999999999949996E-001                 -2.1716654546785455E-013                  2.4294560672772714E+000                  2.4294558217700488E+000                  4.0962422141077186E+003                  6.6705589097609286E-001                 -1.7583777609007262E-001                  4.3202606470939128E+004                  9.9998356520482001E-001                  4.6355028115718513E+000                  2.6515927255684824E-001                  1.0000873943845180E-004                  6.8300000000000016E-001                  2.9000000000000004E-001                  2.6999999999999802E-002                  1.3207447860009323E+000                  8.4150514363941842E-001                 -9.9769613744109054E-001                  2.3776672183960713E-026                 -2.5623848929922442E+001                  2.3790994401340726E-026                  9.1554429917820825E-027                  0.0000000000000000E+000                  3.9059830040652394E+007                                        0                 -1.4003578480157744E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6125289963449487E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2509036549314725E-001                  1.2509036549314725E-001                  1.3999999999992998E+000                 -1.2301029995663971E+001                 -1.2154901959985732E+001                  6.8300000000000016E-001                  2.9000000000000004E-001                  2.6999999999999802E-002                  6.8300000000000016E-001                  3.0861836510107854E-005                  2.8996913816348990E-001                  4.6461743245962365E-003                  1.3610140382294101E-003                  1.2636602922338917E-002                  2.8342709320918155E-003                  5.5219377827435395E-003                  2.3776672183960713E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.6124332165820525E+000                 -6.7689149944946676E+000                  4.6358897276983795E+000                  3.8550896219288328E-001                  1.4921798942002111E+000                  1.0591961054934676E-003                 -1.5413511811275614E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7955792635706558E+001                                        0                  5.9787468002535414E+005                 -1.1293438909979875E-009                 -2.0000000045984343E+001                  1.3376703832766708E+000                  2.0886600000000539E+021                 -1.2124938736608287E+001                  1.0000000000000002E+000                  9.9999999999875000E-001                 -5.4286814729651227E-013                  2.4294555762627992E+000                  2.4294553309417921E+000                  4.0966910830628203E+003                  6.6764034481636292E-001                 -1.7545742723289703E-001                  4.3240402480198260E+004                  9.9998357237168267E-001                  4.6358825932114494E+000                  2.6522565929048814E-001                  1.0000875002990762E-004                  6.8300000000000016E-001                  2.9000000000000004E-001                  2.6999999999999802E-002                  1.3207447860009323E+000                  8.4150514363941842E-001                 -9.9714558721870872E-001                  2.3794740434561994E-026                 -2.5623519028350081E+001                  2.3809078977266682E-026                  9.1634040380876993E-027                  0.0000000000000000E+000                  3.9064316496633552E+007                                        0                 -1.3988869207269147E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6131739079159741E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2530377385097671E-001                  1.2530377385097671E-001                  1.3999999999982498E+000                 -1.1903089986991931E+001                 -1.1756961951313693E+001                  6.8300000000000016E-001                  2.9000000000000004E-001                  2.6999999999999802E-002                  6.8300000000000016E-001                  3.0861836510107854E-005                  2.8996913816348990E-001                  4.6461743245962365E-003                  1.3610140382294101E-003                  1.2636602922338917E-002                  2.8342709320918155E-003                  5.5219377827435395E-003                  2.3794740434561994E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.6124987026241633E+000                 -6.7684622548172966E+000                  4.6364113819199293E+000                  3.8550887448469112E-001                  1.4921798942002107E+000                  1.0613994390378449E-003                 -1.5169571284088011E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7955241068278237E+001                                        0                  5.9795483773965586E+005                 -1.1292340757689960E-009                 -2.0000000046109701E+001                  1.3376595893130423E+000                  3.6551550000000726E+021                 -1.1881900687921997E+001                  5.7142857142857484E-001                  9.9999999999800004E-001                 -8.6856974912541418E-013                  2.4294550856207491E+000                  2.4294546567561035E+000                  4.0973088581515549E+003                  6.6822554026845637E-001                 -1.7507692919821607E-001                  4.3292372034938227E+004                  9.9998358219254146E-001                  4.6364042516982149E+000                  2.6531714360177178E-001                  1.0000876370162899E-004                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  1.3207447860009323E+000                  8.4150514363941842E-001                 -9.9638867975565482E-001                  2.3819573677404919E-026                 -2.5623066015783863E+001                  2.3833934667959004E-026                  9.1743501818389044E-027                  0.0000000000000000E+000                  3.9068807893394917E+007                                        0                 -1.3974153235471901E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6140624184391661E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2551739395805409E-001                  1.2551739395805409E-001                  1.3999999999971999E+000                 -1.1698970004336006E+001                 -1.1552841968657770E+001                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  6.8300000000000005E-001                  3.0861836510107861E-005                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.3610140382294097E-003                  1.2636602922338917E-002                  2.8342709320918155E-003                  5.5219377827435395E-003                  2.3819573677404917E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.6125821712894295E+000                 -6.7678870844942418E+000                  4.6370744014747443E+000                  3.8550872115515356E-001                  1.4921798942002096E+000                  1.0641854394635815E-003                 -1.5168432825382757E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7954541487520235E+001                                        0                  5.9805711591692804E+005                 -1.1290415610100063E-009                 -2.0000000046241269E+001                  1.3376457967372519E+000                  3.6551550000000726E+021                 -1.1881900687921997E+001                  1.0000000000000000E+000                  9.9999999999668754E-001                 -1.4385837146065762E-012                  2.4294542278913176E+000                  2.4294537995939676E+000                  4.0980964107978725E+003                  6.6925141926774556E-001                 -1.7441069914066115E-001                  4.3358515198060326E+004                  9.9998359463062325E-001                  4.6370672766549079E+000                  2.6543401120946480E-001                  1.0000877958090529E-004                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  1.3207447860009323E+000                  8.4150514363941842E-001                 -9.9542533160542801E-001                  2.3851159760971733E-026                 -2.5622490498571686E+001                  2.3865549320459154E-026                  9.1882810566605313E-027                  0.0000000000000000E+000                  3.9076678868925042E+007                                        0                 -1.3948382943369370E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6151941827790799E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2589174797192459E-001                  1.2589174797192459E-001                  1.3999999999953625E+000                 -1.1479844113055124E+001                 -1.1333716077376886E+001                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  6.8300000000000005E-001                  3.0861836510107861E-005                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.3610140382294097E-003                  1.2636602922338917E-002                  2.8342709320918155E-003                  5.5219377827435395E-003                  2.3851159760971733E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.6127075499871522E+000                 -6.7670264223928358E+000                  4.6380670381769935E+000                  3.8550856802838546E-001                  1.4921798942002087E+000                  1.0683308723270545E-003                 -1.4865714363491838E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7953496573862861E+001                                        0                  5.9821093319336674E+005                 -1.1288486136807789E-009                 -2.0000000046378045E+001                  1.3376250257172027E+000                  7.3103100000001474E+021                 -1.1580870692258015E+001                  4.9999999999999983E-001                  9.9999999999537503E-001                 -2.0085976800884864E-012                  2.4294533712964861E+000                  2.4294525163969163E+000                  4.0992796820285121E+003                  6.7027957711392150E-001                 -1.7374401301243680E-001                  4.3457730082766124E+004                  9.9998361317214923E-001                  4.6380599214097726E+000                  2.6560999169132049E-001                  1.0000880015466923E-004                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  1.3207447860009323E+000                  8.4150514363941842E-001                 -9.9398081899980062E-001                  2.3898502196355907E-026                 -2.5621629316969909E+001                  2.3912934611462676E-026                  9.2091763610135176E-027                  0.0000000000000000E+000                  3.9084565388912641E+007                                        0                 -1.3922589115385525E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6168968418257744E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2626678021622811E-001                  1.2626678021622811E-001                  1.3999999999935251E+000                 -1.1334888262924938E+001                 -1.1188760227246700E+001                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  6.8300000000000005E-001                  3.0861836510107861E-005                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.3610140382294097E-003                  1.2636602922338917E-002                  2.8342709320918150E-003                  5.5219377827435395E-003                  2.3898502196355907E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.6129510419784592E+000                 -6.7653669567337671E+000                  4.6399828654169832E+000                  3.8550826238067998E-001                  1.4921798942002069E+000                  1.0762395509338481E-003                 -1.4582670497618622E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7951488926578445E+001                                        0                  5.9851033227474208E+005                 -1.1284614143537764E-009                 -2.0000000046426045E+001                  1.3375844872299760E+000                  1.3924400000000292E+022                 -1.1301029995663971E+001                  5.2499999999999958E-001                  9.9999999999275002E-001                 -3.1486256110545511E-012                  2.4294516614967576E+000                  2.4294500393241054E+000                  4.1015786328008589E+003                  6.7234274591164911E-001                 -1.7240927648378038E-001                  4.3649861035609494E+004                  9.9998364867193679E-001                  4.6399757640673753E+000                  2.6595335005595289E-001                  1.0000882853593610E-004                  6.8300000000000005E-001                  2.8999999999999998E-001                  2.6999999999999913E-002                  1.3207447860009325E+000                  8.4150514363941853E-001                 -9.9118461014138826E-001                  2.3990049927184443E-026                 -2.5619968848193981E+001                  2.4004565334039149E-026                  9.2496366058041749E-027                  0.0000000000000000E+000                  3.9100390092331283E+007                                        0                 -1.3870923450111147E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6202055323456904E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2701896252885295E-001                  1.2701896252885295E-001                  1.3999999999898498E+000                 -1.1139661993428996E+001                 -1.0993533957750758E+001                  6.8300000000000005E-001                  2.8999999999999998E-001                  2.6999999999999913E-002                  6.8300000000000005E-001                  3.0861836510107854E-005                  2.8996913816348985E-001                  4.6461743245962374E-003                  1.3610140382294097E-003                  1.2636602922338912E-002                  2.8342709320918146E-003                  5.5219377827435412E-003                  2.3990049927184443E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.6132721665104359E+000                 -6.7632053682493680E+000                  4.6424826969381714E+000                  3.8550768241312550E-001                  1.4921798942002027E+000                  1.0863541567193197E-003                 -1.4578608015151977E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7948890318540506E+001                                        0                  5.9890674446351838E+005                 -1.1277191762559909E-009                 -2.0000000046028500E+001                  1.3375305437159695E+000                  1.3924400000000288E+022                 -1.1301029995663971E+001                  1.0000000000000002E+000                  9.9999999998775002E-001                 -5.3200982002604150E-012                  2.4294484171493003E+000                  2.4294468030262202E+000                  4.1046125294839248E+003                  6.7629798327982749E-001                 -1.6986190763860573E-001                  4.3901837402243589E+004                  9.9998369436566847E-001                  4.6424756154334235E+000                  2.6640986872141154E-001                  1.0000884154836269E-004                  6.8300000000000005E-001                  2.8999999999999998E-001                  2.6999999999999913E-002                  1.3207447860009325E+000                  8.4150514363941853E-001                 -9.8751670719501849E-001                  2.4109824540635680E-026                 -2.5617805950191229E+001                  2.4124448767160951E-026                  9.3026908552249244E-027                  0.0000000000000000E+000                  3.9130678038033545E+007                                        0                 -1.3772276892655239E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6245694186143880E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2845884046212980E-001                  1.2845884046212980E-001                  1.3999999999828499E+000                 -1.0911863911299438E+001                 -1.0765735875621200E+001                  6.8300000000000005E-001                  2.8999999999999998E-001                  2.6999999999999913E-002                  6.8300000000000005E-001                  3.0861836510107854E-005                  2.8996913816348985E-001                  4.6461743245962374E-003                  1.3610140382294097E-003                  1.2636602922338912E-002                  2.8342709320918146E-003                  5.5219377827435412E-003                  2.4109824540635683E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.6137362481726396E+000                 -6.7601258872252599E+000                  4.6460512002588565E+000                  3.8550710532273208E-001                  1.4921798942001989E+000                  1.1004488678808563E-003                 -1.4300008305571106E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3758355936168094E+001                  0.0000000000000000E+000                  1.7945214816346571E+001                                        0                  5.9948212691441586E+005                 -1.1269707288165651E-009                 -2.0000000044516032E+001                  1.3374519053209293E+000                  2.6108250000000578E+022                 -1.1028028723600233E+001                  5.3333333333333255E-001                  9.9999999998275002E-001                 -7.4915707894771351E-012                  2.4294451889010271E+000                  2.4294421837947340E+000                  4.1090010115173418E+003                  6.8028677731953280E-001                 -1.6730797030500827E-001                  4.4264055348855305E+004                  9.9998375852297972E-001                  4.6460441466177285E+000                  2.6707532231745834E-001                  1.0000880916357911E-004                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  1.3207447860009323E+000                  8.4150514363941842E-001                 -9.8224947453868805E-001                  2.4281493855550110E-026                 -2.5614724597940075E+001                  2.4296274521382139E-026                  9.3789425028346529E-027                  0.0000000000000000E+000                  3.9161185595562249E+007                                        0                 -1.3673268906452743E-001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  5.6308913730998902E-004                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  1.2990864177724823E-001                  1.2990864177724823E-001                  1.3999999999758499E+000                 -1.0763210900590696E+001                 -1.0617082864912460E+001                  6.8300000000000005E-001                  2.9000000000000004E-001                  2.6999999999999913E-002                  6.8300000000000005E-001                  3.0861836510107847E-005                  2.8996913816348990E-001                  4.6461743245962356E-003                  1.3610140382294097E-003                  1.2636602922338912E-002                  2.8342709320918146E-003                  5.5219377827435412E-003                  2.4281493855550110E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
