                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7
                        0                       62                       62                        0  0.8257015683959164E+001  0.0000000000000000E+000  0.3985260762872020E-009
                        0                       63                       63                        0  0.8386714572058855E+001  0.0000000000000000E+000  0.4288259716105617E-009
                        0                       64                       64                        0  0.8518740147749339E+001  0.0000000000000000E+000  0.4791250661418845E-009
                        0                       65                       65                        0  0.8652780961366366E+001  0.0000000000000000E+000  0.5159299355266120E-009
                        0                       66                       66                        0  0.8787414844413211E+001  0.0000000000000000E+000  0.5150759953437639E-009
                        0                       67                       67                        0  0.8921103421624972E+001  0.0000000000000000E+000  0.4814047524385847E-009
                        0                       68                       68                        0  0.9052885182797693E+001  0.0000000000000000E+000  0.4427226141174331E-009
                        0                       69                       69                        0  0.9183079807640533E+001  0.0000000000000000E+000  0.4268198771516348E-009
                        0                       70                       70                        0  0.9313334418779045E+001  0.0000000000000000E+000  0.4438090887468955E-009
                        0                       71                       71                        0  0.9445208698915827E+001  0.0000000000000000E+000  0.4821541018504790E-009
                        0                       72                       72                        0  0.9578897426224209E+001  0.0000000000000000E+000  0.5147337539149299E-009
                        0                       73                       73                        0  0.9713408569001544E+001  0.0000000000000000E+000  0.5166331138110299E-009
                        0                       74                       74                        0  0.9847331320227813E+001  0.0000000000000000E+000  0.4857307902004443E-009
                        0                       75                       75                        0  0.9979574393886427E+001  0.0000000000000000E+000  0.4440661480497500E-009
                        0                       76                       76                        0  0.1011003974789976E+002  0.0000000000000000E+000  0.4186821730275187E-009
                        0                       77                       77                        0  0.1023996551139335E+002  0.0000000000000000E+000  0.4244336227861521E-009
                        0                       78                       78                        0  0.1037105876004482E+002  0.0000000000000000E+000  0.4575912528858679E-009
                        0                       79                       79                        0  0.1050403392092811E+002  0.0000000000000000E+000  0.4971424118770093E-009
                        0                       80                       80                        0  0.1063829436921490E+002  0.0000000000000000E+000  0.5165205386486535E-009
                        0                       81                       81                        0  0.1077260403296951E+002  0.0000000000000000E+000  0.5032799163048347E-009
                        0                       82                       82                        0  0.1090577072951252E+002  0.0000000000000000E+000  0.4687630750028337E-009
                        0                       83                       83                        0  0.1103726613997558E+002  0.0000000000000000E+000  0.4380132232415535E-009
                        0                       84                       84                        0  0.1116773389094932E+002  0.0000000000000000E+000  0.4306008544745141E-009
                        0                       85                       85                        0  0.1129865301054357E+002  0.0000000000000000E+000  0.4496434908814611E-009
                        0                       86                       86                        0  0.1143104333573755E+002  0.0000000000000000E+000  0.4811250301102965E-009
                        0                       87                       87                        0  0.1156477353058897E+002  0.0000000000000000E+000  0.5026142732790137E-009
                        0                       88                       88                        0  0.1169892834108406E+002  0.0000000000000000E+000  0.4982454033680508E-009
                        0                       89                       89                        0  0.1183239897965743E+002  0.0000000000000000E+000  0.4706173278161677E-009
                        0                       90                       90                        0  0.1196442068567062E+002  0.0000000000000000E+000  0.4386010257689384E-009
                        0                       91                       91                        0  0.1209513820597538E+002  0.0000000000000000E+000  0.4229134484123687E-009
                        0                       92                       92                        0  0.1222570907096529E+002  0.0000000000000000E+000  0.4328518472107237E-009
                        0                       93                       93                        0  0.1235739804837496E+002  0.0000000000000000E+000  0.4618138670875788E-009
                        0                       94                       94                        0  0.1249054120880930E+002  0.0000000000000000E+000  0.4911628582778050E-009
                        0                       95                       95                        0  0.1262451947538804E+002  0.0000000000000000E+000  0.5020174364916191E-009
                        0                       96                       96                        0  0.1275831924961059E+002  0.0000000000000000E+000  0.4889376924969593E-009
                        0                       97                       97                        0  0.1289109028588665E+002  0.0000000000000000E+000  0.4635893904069913E-009
                        0                       98                       98                        0  0.1302264247832752E+002  0.0000000000000000E+000  0.4452206016481897E-009
                        0                       99                       99                        0  0.1315370364088188E+002  0.0000000000000000E+000  0.4467522633263377E-009
                        0                      100                      100                        0  0.1328541095088208E+002  0.0000000000000000E+000  0.4667169429259798E-009
                        0                      101                      101                        0  0.1341832741743298E+002  0.0000000000000000E+000  0.4908805549513475E-009
                        0                      102                      102                        0  0.1355214934486700E+002  0.0000000000000000E+000  0.5011498169073247E-009
                        0                      103                      103                        0  0.1368599528725349E+002  0.0000000000000000E+000  0.4887809954791432E-009
                        0                      104                      104                        0  0.1381896190012102E+002  0.0000000000000000E+000  0.4613598663896429E-009
                        0                      105                      105                        0  0.1395061872239372E+002  0.0000000000000000E+000  0.4372037512375632E-009
                        0                      106                      106                        0  0.1408146696339039E+002  0.0000000000000000E+000  0.4320229637626570E-009
                        0                      107                      107                        0  0.1421266142429175E+002  0.0000000000000000E+000  0.4491035572042607E-009
                        0                      108                      108                        0  0.1434509201835812E+002  0.0000000000000000E+000  0.4772504488084249E-009
                        0                      109                      109                        0  0.1447869811438456E+002  0.0000000000000000E+000  0.4973258739600775E-009
                        0                      110                      110                        0  0.1461271532367140E+002  0.0000000000000000E+000  0.4953233731845790E-009
                        0                      111                      111                        0  0.1474615710712707E+002  0.0000000000000000E+000  0.4728645600122315E-009
                        0                      112                      112                        0  0.1487833656687192E+002  0.0000000000000000E+000  0.4460637415232471E-009
                        0                      113                      113                        0  0.1500939106482753E+002  0.0000000000000000E+000  0.4337884372842117E-009
                        0                      114                      114                        0  0.1514035591831771E+002  0.0000000000000000E+000  0.4451288596269907E-009
                        0                      115                      115                        0  0.1527239360998483E+002  0.0000000000000000E+000  0.4739022698186414E-009
                        0                      116                      116                        0  0.1540582643173027E+002  0.0000000000000000E+000  0.5014335649825064E-009
                        0                      117                      117                        0  0.1554008747094220E+002  0.0000000000000000E+000  0.5082879653644195E-009
                        0                      118                      118                        0  0.1567415508369015E+002  0.0000000000000000E+000  0.4882481829158282E-009
                        0                      119                      119                        0  0.1580704570196639E+002  0.0000000000000000E+000  0.4534289321095657E-009
                        0                      120                      120                        0  0.1593834731008241E+002  0.0000000000000000E+000  0.4257378793849848E-009
                        0                      121                      121                        0  0.1606874894734900E+002  0.0000000000000000E+000  0.4223178823708589E-009
                        0                      122                      122                        0  0.1619969773041730E+002  0.0000000000000000E+000  0.4457985843304625E-009
                        0                      123                      123                        0  0.1633220188598404E+002  0.0000000000000000E+000  0.4827367243328369E-009
                        0                      124                      124                        0  0.1646614854129549E+002  0.0000000000000000E+000  0.5102900304025321E-009
                        0                      125                      125                        0  0.1660064445511860E+002  0.0000000000000000E+000  0.5106882967453015E-009
                        0                      126                      126                        0  0.1673456698376054E+002  0.0000000000000000E+000  0.4843830755255925E-009
                        0                      127                      127                        0  0.1686704386929361E+002  0.0000000000000000E+000  0.4493492704499434E-009
                        0                      128                      128                        0  0.1699802220690444E+002  0.0000000000000000E+000  0.4282850058295319E-009
                        0                      129                      129                        0  0.1712855847876371E+002  0.0000000000000000E+000  0.4342662644786724E-009
                        0                      130                      130                        0  0.1726009058880614E+002  0.0000000000000000E+000  0.4640542448469441E-009
                        0                      131                      131                        0  0.1739324460266312E+002  0.0000000000000000E+000  0.4995732059205340E-009
                        0                      132                      132                        0  0.1752758266216315E+002  0.0000000000000000E+000  0.5175479130672699E-009
                        0                      133                      133                        0  0.1766207818880013E+002  0.0000000000000000E+000  0.5055138310610565E-009
                        0                      134                      134                        0  0.1779564130628724E+002  0.0000000000000000E+000  0.4708808634560322E-009
                        0                      135                      135                        0  0.1792758830634750E+002  0.0000000000000000E+000  0.4352609163191016E-009
                        0                      136                      136                        0  0.1805819729103621E+002  0.0000000000000000E+000  0.4192479189434750E-009
                        0                      137                      137                        0  0.1818874707763488E+002  0.0000000000000000E+000  0.4311040030326111E-009
                        0                      138                      138                        0  0.1832054052355596E+002  0.0000000000000000E+000  0.4630637165504227E-009
                        0                      139                      139                        0  0.1845388476879692E+002  0.0000000000000000E+000  0.4955315462409372E-009
                        0                      140                      140                        0  0.1858814672702948E+002  0.0000000000000000E+000  0.5083051837421814E-009
                        0                      141                      141                        0  0.1872231053952486E+002  0.0000000000000000E+000  0.4944844602145914E-009
                        0                      142                      142                        0  0.1885545050379292E+002  0.0000000000000000E+000  0.4648997844031903E-009
                        0                      143                      143                        0  0.1898721404855724E+002  0.0000000000000000E+000  0.4392628952044143E-009
                        0                      144                      144                        0  0.1911813187259421E+002  0.0000000000000000E+000  0.4330634706766143E-009
                        0                      145                      145                        0  0.1924938594807684E+002  0.0000000000000000E+000  0.4490947108822082E-009
                        0                      146                      146                        0  0.1938182194509838E+002  0.0000000000000000E+000  0.4768659889428371E-009
                        0                      147                      147                        0  0.1951542373927516E+002  0.0000000000000000E+000  0.4982904323975859E-009
                        0                      148                      148                        0  0.1964949134335102E+002  0.0000000000000000E+000  0.4995571275327083E-009
                        0                      149                      149                        0  0.1978315759585006E+002  0.0000000000000000E+000  0.4804156412926018E-009
                        0                      150                      150                        0  0.1991576114282000E+002  0.0000000000000000E+000  0.4540521544172726E-009
